probes,Symbols,X,DCIS_1_S1.CEL,DCIS_2_S1.CEL,DCIS_3_S1.CEL,DCIS_4_S1.CEL,DCIS_5_S1.CEL,DCIS_6_S1.CEL,DCIS_7_S1.CEL,DCIS_8_S1.CEL,DCIS_9_S1.CEL,Healthy_1_S1.CEL,Healthy_2_S1.CEL,Healthy_3_S1.CEL,Healthy_4_S1.CEL,Healthy_5_S1.CEL
232999_at,NA,232999_at,3.499391602,3.141479771,3.25659699,3.028308913,3.168767929,3.312358177,3.32275691,3.358681462,3.426048875,3.513310705,3.397959876,3.109518389,3.26444687,3.504512111
233000_x_at,DPH3P1,233000_x_at,5.892972872,5.647019948,5.758648757,5.813241456,5.967342293,5.991621895,5.449902634,5.660829467,5.910051437,5.736841644,5.646359773,5.686490713,6.071903697,5.7527708
233001_at,SAMD10,233001_at,5.906376261,5.497585845,5.845390073,5.736333621,5.731330792,6.045071085,5.788428737,5.876243503,5.640943767,5.701519376,5.866248543,6.008292048,5.740299721,5.585982964
233002_at,PPP4R4,233002_at,3.011957137,2.96866698,3.151498991,2.853244577,3.011457664,2.850494754,3.174580019,2.974500447,3.027513177,2.949138907,3.826568737,2.773509115,2.983689333,3.343139177
233003_at,NA,233003_at,6.285954642,6.229305225,6.360728493,6.473691338,6.319115621,6.479310179,6.185080449,6.296768736,6.534954987,6.379857373,6.520948223,5.832271582,6.580263255,6.424588975
233004_x_at,NA,233004_x_at,6.989594917,7.748691219,7.109494202,7.089663448,7.373293915,6.649069611,7.076846152,6.993522955,6.829464743,7.45182337,7.187096999,7.144976787,7.407649439,7.150908309
233005_at,ZNHIT6,233005_at,4.143040277,4.398486437,3.932871554,4.455856115,4.461143636,4.442773413,4.228434817,4.354979777,4.69865111,4.557502691,4.824532604,4.446579254,4.563527275,4.46796985
233006_at,SEPTIN4,233006_at,6.340338454,6.51204675,6.122796769,6.314200792,6.168283887,6.242625514,6.054147877,6.23854212,7.013054238,6.735825948,7.00409501,7.083328052,6.726527396,6.447902186
233007_at,NA,233007_at,5.100418448,5.197968328,5.0306337,5.489765369,5.034478167,4.765660853,5.65794638,5.098710113,4.668533232,4.0634313,5.056931931,5.279398381,4.669069599,4.186941907
233008_at,FLJ12825,233008_at,4.975122942,5.025426193,5.153040526,5.083476719,4.939220564,4.792012899,4.850975299,5.034000088,4.652917448,4.724350065,4.925900163,4.902379907,5.109751031,4.880017986
233009_at,NA,233009_at,5.42810046,5.397875291,5.216975075,5.378874587,5.324432963,5.527201034,5.470954201,5.282812054,5.630589192,5.958039794,5.228441426,6.015567664,5.237389138,5.138581508
233010_at,NA,233010_at,4.559806637,5.067266535,5.194492022,5.096153575,5.163152594,4.922379171,4.924753164,4.997908189,5.299538914,5.688255058,5.479814142,4.9170976,5.805877325,5.357021931
233011_at,ANXA1,233011_at,4.314591916,3.584441162,3.816200899,3.86051361,3.596763747,3.467690981,3.67984317,4.820003944,3.639334741,9.619944516,7.150490998,5.279398381,4.562324585,5.087650955
233012_at,NA,233012_at,3.212848103,3.336136607,3.295563184,3.637323969,3.413242012,3.259102703,3.116890154,3.145646809,3.462588407,3.274882931,3.328493662,3.407695793,3.46457666,3.160010498
233013_x_at,WAC-AS1,233013_x_at,7.959539692,8.43205689,8.027163698,8.319758909,8.101905667,8.287426172,8.505672953,8.437747412,8.777147262,8.154037299,8.262547246,8.596666292,8.206302833,8.244824555
233014_at,IDI1,233014_at,6.237439494,6.430926805,5.713073643,6.329725547,5.569526038,6.600135959,6.40245524,6.064108846,6.206272717,6.573509837,6.314530031,7.199594241,6.266860409,5.934828427
233015_at,MBNL1,233015_at,4.248154121,4.247320983,4.506682188,4.279031607,4.492321463,4.568128581,4.25809024,4.278532159,4.292981715,4.459692163,4.249781382,4.555461045,4.28746155,4.425530186
233016_at,LOC101929305,233016_at,5.215480699,4.834704619,5.416573393,5.24370875,5.117163401,5.270958631,5.141674682,5.058527571,5.075861941,4.990361877,5.163593138,5.203108566,5.547921403,5.329044324
233017_x_at,NA,233017_x_at,7.030283508,7.342280019,7.017584901,7.176966458,6.916226132,7.072018736,7.213064726,7.116491423,7.187382721,6.877823651,7.074470896,7.478299976,6.792190382,7.252886414
233018_at,TMEM134,233018_at,5.001853074,4.527731106,4.333377048,5.04743114,4.728326385,4.729313973,4.828250389,4.880205716,4.471246891,5.050259411,4.841595203,5.153076126,5.018611631,4.564433519
233019_at,CNOT7,233019_at,5.943585606,6.229847729,5.267011246,5.934188769,5.962956186,5.705522409,5.739131336,5.950253936,5.826315911,5.823675378,6.201853365,7.047282173,5.834868473,6.226846884
233020_at,SEC22B,233020_at,5.40089908,5.890176492,4.785019093,5.827868012,4.49133875,5.052586258,5.743628498,5.700269123,5.768426,6.079265923,5.927076533,4.759157617,5.906998393,6.408469294
233021_at,RBM26-AS1,233021_at,5.785845322,5.969361282,5.362462398,5.336588321,5.520429988,6.036772426,5.444462755,5.678585241,5.757046267,5.800716355,5.909738622,5.777966933,5.666664114,6.260350805
233022_at,TRPM3,233022_at,4.9445043,5.066360644,5.179155832,5.070297593,5.008757657,5.180091548,5.168009862,5.315105323,5.173670579,5.626082704,5.481703807,5.343107046,5.466456855,5.563709829
233023_at,NA,233023_at,3.377018122,3.225170926,3.909802452,3.224603897,3.152347208,3.22661286,3.400656284,3.252962033,3.47047031,3.31906762,3.19243682,3.152535637,3.220363399,3.285102409
233024_at,NA,233024_at,4.443222496,4.848210329,4.376354952,4.584866135,4.241010324,5.01725155,4.880548832,4.471860231,4.827262123,4.754430084,4.327432358,4.74077313,4.437093039,4.855819026
233025_at,PDZD2,233025_at,6.216435098,6.550316019,6.931066326,6.943782459,6.980024002,6.633294942,7.150717986,6.682036552,7.791969902,8.008941492,7.69912706,6.64754138,7.067657176,7.986589446
233026_s_at,PDZD2,233026_s_at,4.65912545,5.014509679,5.675506063,5.458605559,5.639350151,4.851981121,5.805915577,4.983034367,6.126782101,6.696188202,5.98206061,5.079112629,5.806475741,6.306782447
233027_at,NA,233027_at,5.180709891,5.56899513,5.317142533,5.052203768,5.501115828,5.181102409,5.138855813,5.238842643,4.710045308,5.149642705,5.408150496,5.362889392,4.481195868,4.695615984
233028_at,MCMBP,233028_at,3.462891868,3.551666006,3.551667622,3.734810443,3.637624607,3.648569898,3.86408948,3.759201478,3.66106589,3.503255221,3.642333326,3.519575838,3.857869957,3.602793435
233029_at,OBSCN,233029_at,4.88459606,4.385120733,4.929083744,4.499521102,4.715666352,4.866288257,4.369625478,4.354421581,4.561925215,4.357198828,4.664439342,5.211514303,4.727278947,4.862237804
233030_at,PNPLA3,233030_at,5.996840501,5.69813387,5.510990613,6.585823399,5.740921064,6.366046826,5.709186634,6.654190283,7.917149766,5.885433106,6.803708406,5.979438737,7.258029686,7.026308581
233031_at,ZEB2,233031_at,3.841522523,3.453857682,3.744650125,3.807819642,3.821340758,3.66478772,3.899774156,3.886206437,3.624055938,4.431150557,4.185148087,3.869834863,3.643959062,4.079157665
233032_x_at,NA,233032_x_at,3.631830571,3.702135639,3.629496162,3.690907048,3.394426967,3.663005656,3.782241997,3.677234245,3.591950854,3.491590427,3.709023934,3.510365572,3.485112031,3.450592051
233033_at,ZEB2,233033_at,3.703981274,3.652996289,3.611051123,3.524664612,3.458495491,3.664745439,3.557404092,3.606499933,3.444248421,3.525595455,3.635240789,3.508529004,3.630938279,3.585241815
233034_at,NA,233034_at,3.615888458,3.732674637,3.792223059,4.007191956,3.767087095,3.41846487,3.511606699,3.594144659,4.198750615,3.97723696,3.75946866,3.77268444,4.035416519,3.465987819
233035_at,NA,233035_at,3.14215728,3.813242382,3.624630062,3.546401845,3.315747016,3.236956459,3.454388646,3.974250575,3.477242077,3.477242077,3.659094563,4.690337277,4.045547873,4.329183124
233036_at,NA,233036_at,7.023179715,7.502593736,6.169586055,7.682513085,5.987970789,5.201722875,6.156768778,7.304368917,5.401560815,7.450729443,7.542442524,6.149701774,7.111088551,6.749846907
233037_at,NA,233037_at,6.644988261,8.307376467,7.470848539,6.397378001,7.709214586,6.745201056,8.002663134,6.497825867,7.220578689,5.854486642,6.22447751,7.07737932,5.747471678,6.423530477
233038_at,LOC105373942,233038_at,4.737999436,6.194523247,4.961988546,4.923605608,5.658181193,5.113412649,5.16144449,5.099723814,5.375550676,4.727206869,5.113412649,5.859760864,5.388385604,4.704208472
233039_at,NA,233039_at,3.395750052,3.930341254,3.389898319,3.163184084,3.343343182,3.496043193,3.664417574,3.333263858,3.188877714,3.494464018,3.311541566,3.2847065,3.225659128,3.491936272
233040_at,PLEKHA5,233040_at,3.114561088,2.98393829,3.376104268,3.00126319,3.415010326,3.295266034,3.171209672,2.921228463,3.057397144,3.078081488,3.029518414,3.072808064,3.107221588,3.14174723
233041_x_at,NA,233041_x_at,8.552530464,8.766102118,8.606812321,8.812422625,8.544068619,8.442377426,8.814131621,8.595578352,8.693647932,8.341233138,8.31192342,9.094273771,8.603226283,8.537506845
233042_at,NA,233042_at,4.626015493,4.369759905,4.617790146,4.187974451,4.291412237,4.608928966,4.478483853,4.359699822,4.429567187,4.451729476,4.429567187,4.472725642,4.590270208,4.248329393
233043_at,NA,233043_at,3.172102433,3.335815952,3.329485264,3.371995969,3.384378334,3.335908985,3.242427323,3.161466321,3.244953918,3.41377588,3.314294508,3.476102913,3.258841787,3.382854993
233044_at,NA,233044_at,5.037295615,5.476792154,5.422340233,6.322694812,5.329981446,5.406017374,5.431241861,5.582429271,7.724961096,6.394884152,6.624218849,6.499215095,6.046939947,6.40702296
233045_at,NA,233045_at,3.235367301,3.224463774,3.224543718,2.917422664,3.143937697,3.092378846,3.192925695,3.026534014,3.100815995,3.071411696,2.969801494,2.90005379,3.36704166,3.037748804
233046_at,NA,233046_at,3.049162271,3.108717662,3.231374456,3.124612101,3.307526829,3.119036932,3.202295704,3.143928959,3.27353506,3.065970635,2.928857519,3.073796197,3.290031793,3.395345388
233047_at,FRMD7,233047_at,3.812804013,3.771716049,3.944092867,4.132058429,4.218842182,4.081444447,3.730554589,3.914000959,3.825807156,4.010886204,3.6150642,4.151802278,3.909328825,3.819751274
233048_at,NA,233048_at,4.092509911,3.812691559,4.117520027,3.905469318,3.964465997,4.056890662,4.175358969,4.053292842,3.919592635,4.290817316,4.071702506,4.083603765,4.10669533,3.587309867
233049_x_at,STUB1,233049_x_at,10.31420637,9.938117152,10.04062911,9.678433125,9.394332672,9.714330126,9.672510001,9.665154093,9.459657017,10.00840312,9.782634801,9.71997588,10.13388009,10.22071439
233050_at,MTCL3,233050_at,3.155916451,2.878194961,3.071517736,2.901433562,3.050555014,3.13012126,3.077523315,3.158839372,3.078081488,3.01372655,3.08938932,2.99650879,2.980337479,3.195475892
233051_at,SLITRK2,233051_at,4.526259492,4.4110799,4.848424965,4.578764693,4.622139435,4.663360436,4.69147721,4.423246893,4.798584875,4.736177145,4.561664131,4.324925698,4.52253279,4.633340366
233052_at,DNAH8,233052_at,4.232975482,4.275054122,4.64271921,4.664545342,4.553839868,4.605781773,4.538091122,4.858071999,4.30313126,4.778612957,4.594935509,4.5531491,4.746030489,4.568897846
233053_at,NA,233053_at,5.239166396,5.417255702,4.955663232,5.321283812,5.067669117,4.869223022,5.965615391,5.316451478,5.970881794,4.749790801,5.105628943,5.23443542,4.799877166,4.001694428
233054_at,CNOT2,233054_at,4.399981468,4.050350476,4.527731106,4.12685104,4.341595429,4.307525172,4.518186564,4.179938078,4.196386939,4.33179523,4.244956645,4.365896084,4.275416413,4.4137514
233055_at,NA,233055_at,6.124941577,6.113485933,6.035881053,6.913800696,6.018935156,5.968994917,6.179694255,6.084497432,6.338346018,6.411482078,6.296529012,6.834329152,6.326438919,6.425881003
233056_x_at,DLGAP4,233056_x_at,9.463530206,9.940859837,9.63805314,9.751195231,9.649069774,9.57540958,10.06887806,9.580430535,10.03313231,9.261155485,9.255000727,10.09817792,9.540020899,9.498693195
233057_at,HSPB8,233057_at,5.858115394,5.705934145,5.687403531,5.623998846,5.860936507,5.167353209,5.341991043,5.731252874,5.225991826,7.918576936,6.675679043,5.668790184,6.425571538,6.806334531
233058_at,GPSM2,233058_at,5.355315796,5.299638834,5.265005588,5.303080625,5.773071159,5.292325635,5.693339487,5.646348342,6.043172628,5.639827183,5.439276487,4.868730289,6.084864607,5.501267685
233059_at,KCNJ3,233059_at,3.279309312,5.32572738,7.800140748,3.336718872,3.792739837,4.450912251,3.39281872,3.962946455,3.231152238,3.348893606,3.50875655,3.494022972,3.630298891,3.267644132
233060_at,ZMIZ1,233060_at,4.935114034,4.486294366,5.213440714,5.06901176,5.004346951,4.978939615,4.850065859,4.854215452,4.957293392,4.726070454,4.620801386,4.946129578,5.059363828,4.789253484
233061_at,FITM2,233061_at,5.764723054,5.67221705,5.724547656,5.787879311,6.287654731,5.986291055,5.679201169,5.821612196,5.710665548,5.854064016,5.983474521,5.753398232,5.782841857,6.014999178
233062_at,GMDS-DT,233062_at,5.05095803,4.981453569,5.504366761,4.978245352,5.181102409,5.33765368,5.098368339,5.151300428,5.100416449,5.180980087,5.031662624,5.045595667,5.377046698,5.227027781
233063_s_at,GMDS-DT,233063_s_at,5.510472842,5.428439368,5.1155703,5.673051971,5.460035525,5.162641695,5.496159104,5.922978639,5.636314138,5.749486681,5.609998652,5.960669024,5.49881427,5.367828407
233064_at,ZFR2,233064_at,4.009886681,3.980699021,4.453122863,4.46952368,3.957434289,4.23209172,4.191743295,5.2001218,4.202214345,4.214867646,4.173893137,4.149450707,4.121378895,4.364515717
233065_at,NA,233065_at,6.427620563,5.947749025,6.153241413,6.275204746,5.947998531,6.113870935,6.146264732,6.667560038,6.454269109,5.983567439,6.21982689,5.983567439,6.144674477,6.447412246
233066_at,NA,233066_at,3.547041385,3.321266695,4.035810747,3.602793435,3.531594669,3.493730639,3.581919628,3.624005284,3.691267296,3.658292798,3.564042959,3.658818407,3.636278203,3.821241804
233067_at,PRDM11,233067_at,4.640077036,4.610000048,4.928692843,4.563035914,4.727980736,4.665634381,4.826505113,4.465466161,4.636749477,4.853743352,4.698562339,4.687597872,4.55726806,4.91835543
233068_at,CRIPT,233068_at,6.986255293,7.510080284,6.812255857,7.10917568,7.241961514,6.903617071,7.179157163,6.787208679,9.231798829,7.163498714,7.732214477,8.485447831,6.668526235,6.753024977
233069_at,PPP4R1L,233069_at,4.716420767,4.45260354,4.529564731,4.22146853,4.38565363,4.526490684,4.382135056,4.447005526,4.457325641,4.470988531,4.283589275,4.402145745,4.700247398,4.46985088
233070_at,ZNF197,233070_at,4.084060674,4.172840926,3.992295434,4.087826913,4.432282903,3.649647472,4.010996366,3.761601262,3.929878457,4.292762632,4.154723725,4.111384574,4.055749505,4.413121366
233071_at,RSPH4A,233071_at,2.996105291,2.901119668,3.272880641,2.956104877,3.004017549,3.309293219,3.23963397,3.062799667,2.967480672,3.103700153,3.172525926,3.062799667,3.084244334,3.212848103
233072_at,NTNG2,233072_at,4.624898145,4.163046892,4.196958594,4.223383851,4.536653714,4.502765163,4.284696582,4.580285425,4.140790138,4.40838721,4.251157362,4.013859452,4.759709633,4.380937101
233073_at,NA,233073_at,4.224562931,6.105562584,5.467339001,5.054760111,4.319853138,4.557560405,5.789052392,5.131601811,5.56542045,7.591410124,7.066119986,6.966478012,6.71224803,6.813126445
233074_at,LOC100421494,233074_at,3.934643918,3.937228354,4.364469824,4.068629532,3.992643412,4.164180642,3.958161225,3.999091369,3.921544576,3.934023791,4.18114026,4.166572386,4.113549312,4.110883065
233075_at,HERC2P7,233075_at,4.446579254,4.560685001,4.727996552,4.479714742,4.620611142,4.903715712,4.372417514,4.641847217,4.335588926,4.589246272,4.453060234,4.211140108,4.717437124,4.652619869
233076_at,JAKMIP3,233076_at,5.292798321,4.743939225,5.013090129,4.694373095,5.201087298,5.104186106,5.036175097,4.92466101,4.931235383,4.825747859,4.998016858,4.977647633,4.687543122,4.901888919
233077_at,NAV2-AS4,233077_at,5.779362688,5.811694332,5.69680636,5.912492267,5.6342501,5.831310911,5.737474852,5.802382351,5.736683711,5.814350197,5.763776803,5.781400857,5.912492267,5.413287763
233078_at,API5,233078_at,4.866023469,4.990838579,4.561430685,4.879832999,4.758918096,4.951782007,6.263871642,5.281391292,5.433921588,4.714479367,4.939855845,5.54554575,4.868035028,4.48338065
233079_at,NA,233079_at,5.402832411,5.094845485,5.253129954,5.394145755,4.956258065,5.100398769,4.987029696,5.180017478,5.088070349,5.190315435,5.502584137,4.932729914,5.463954559,5.462219553
233080_s_at,PRPF40A,233080_s_at,9.121407309,8.810836789,9.014821925,8.8657779,9.063017497,9.204752773,9.068328648,8.99532558,8.476998379,8.554873845,8.63927084,8.878361591,8.513740877,8.281816047
233081_at,NA,233081_at,4.805536962,5.384093594,4.729096965,4.929240995,5.197477592,5.06903529,5.479589235,5.05371371,4.793832704,5.404259183,4.711174194,4.729734772,5.138877865,5.01647213
233082_at,ZNF630,233082_at,5.901062685,5.819166879,4.815723827,5.648752754,5.273635374,5.14398397,5.788241641,5.748292055,6.409121983,5.123015469,5.079112258,5.346254313,5.687355763,5.533552757
233083_at,MTHFD2L,233083_at,3.612779437,3.513392581,3.31242456,3.429754584,3.409278547,3.355685052,3.502599738,3.285609586,3.6854045,3.458277038,3.306060687,3.690033304,3.500816531,3.475864037
233084_s_at,SYCE1,233084_s_at,3.117822493,3.588103889,3.346258307,3.563571436,3.444506409,3.541514068,3.110810571,3.68406108,3.912144795,3.714436527,3.785841723,3.063992911,3.452943682,3.388651388
233085_s_at,NABP1,233085_s_at,7.602929224,7.29598554,6.592422674,7.755616667,6.89115496,7.13688529,6.268571286,7.690538749,6.316560365,6.611707836,6.724175223,6.111872024,6.338250778,7.661863033
233086_at,FAM209A,233086_at,3.376846823,3.1259239,3.362760445,3.169816555,3.335815952,3.376299592,3.288793486,3.261658861,3.169101773,3.213617565,3.31848461,3.285506047,3.215176466,3.101378959
233087_at,FBXL17,233087_at,4.483562159,5.522254941,4.634335356,4.612469777,4.698128064,4.460763019,5.307287695,4.571430468,4.099547602,4.495311717,4.765910833,4.855155062,4.632208407,4.010433992
233088_at,NA,233088_at,4.015407607,4.013444964,4.022727215,4.0532842,3.871637619,3.943862578,3.841807328,4.012168918,3.923858978,4.07198381,4.168073244,3.959252431,3.988150306,4.259416878
233089_at,QRSL1,233089_at,6.853399903,6.584488131,6.855517037,6.867556731,6.810777634,7.219705008,6.90331447,6.746680151,7.09714833,6.486298348,6.751370185,7.157228928,6.630074818,6.798081242
233090_at,NA,233090_at,7.449330738,7.830277109,5.562714131,7.658179808,5.603473871,5.673749559,6.098839406,7.437749436,5.519224955,6.935971437,6.372771613,6.070543171,7.22199617,6.323736738
233091_at,ATAD3B,233091_at,6.1145086,5.221219209,5.167897963,5.033493624,5.544938333,5.280979213,5.538291926,5.266780323,5.438378548,5.164409021,5.085620992,5.136040163,4.78608778,4.884227613
233092_s_at,NA,233092_s_at,3.190904855,3.270865776,3.411038688,3.125999665,3.138660768,3.175974207,3.534074958,3.402077771,5.378983445,3.106283923,3.091462979,3.217055618,3.087164624,3.080756114
233093_s_at,BIRC6,233093_s_at,9.588565967,9.257489653,9.275132294,9.398864306,9.223521133,9.090307158,9.239531288,9.311407443,8.456648629,8.801498939,8.761198536,8.927163358,8.895137034,8.891214948
233094_at,NA,233094_at,3.737079452,4.107658612,3.821845902,3.602793435,3.827315673,3.736231974,3.900389176,3.878594603,4.015658409,4.013896507,3.965261308,3.735301428,3.768933001,3.470630348
